"","routeid","linknummer","richting","snelheid","uur","weekdag"
"1",563025235,1376996,"f",24.0248447358527,5,1
"2",563448646,1361047,"f",19.784556340281,7,1
"3",563448646,2442713,"f",16.8536159831885,7,1
"4",563448646,1643210,"t",18.9734165061018,7,1
"5",563718647,443372,"f",23.3147029326677,6,1
"6",563855537,440426,"f",21.6944222966378,7,1
"7",563855537,440424,"f",14.8082456614054,7,1
"8",564880657,1930577,"t",15.4043586295714,8,1
"9",565570226,441651,"t",22.2706535755385,8,1
"10",565570226,441512,"t",21.3553856367281,8,1
"11",566525548,442365,"f",16.6268342421255,8,1
"12",567713440,230215,"t",15.9629589049484,7,1
"13",567713440,200663,"f",19.1565393647872,7,1
"14",568755574,443372,"t",26.0134808326101,11,1
"15",568862647,441372,"f",38.644034868034,11,1
"16",569298518,1379542,"f",17.0803842279885,8,1
"17",569749774,441651,"f",19.0838632922114,12,1
"18",570065955,1930577,"t",17.1524126986696,13,1
"19",570515665,441512,"f",20.5989518399989,13,1
"20",570515665,441651,"f",13.0091595333598,13,1
"21",571972809,1376996,"t",23.8834018798916,15,1
"22",572178365,441104,"t",19.3837712175527,7,1
"23",572178365,441651,"t",12.410389876316,7,1
"24",572178365,441512,"t",16.7293135563639,7,1
"25",572178365,442365,"f",19.9827882960349,7,1
"26",572178365,443585,"t",18.8203466569593,7,1
"27",572178365,443372,"t",18.1836694011916,7,1
"28",574127634,441651,"f",15.6191631981186,16,1
"29",575585563,199326,"f",21.1844461513211,17,1
"30",575585563,1643210,"f",23.0781984353779,17,1
"31",575585563,2442713,"t",19.5127762970833,17,1
"32",575585563,1361047,"t",21.404554925305,17,1
"33",576047075,441372,"t",22.0714978928817,8,1
"34",576242602,2442713,"t",18.7847324395498,16,1
"35",576242602,442261,"f",22.8898646830386,16,1
"36",576242602,442258,"t",22.591130898217,16,1
"37",576242602,441372,"f",21.615058744348,16,1
"38",576429775,202695,"f",15.1250451739233,17,1
"39",577027175,440424,"t",18.0649782690298,17,1
"40",577027175,440426,"t",18.8101936083315,17,1
"41",577126929,1359930,"t",21.1512841247476,17,1
"42",577859623,199326,"f",16.3395757970549,18,1
"43",577859623,1643210,"f",15.1211372030667,18,1
"44",577859623,2442713,"t",18.3608463225301,18,1
"45",581007256,200663,"t",20.4548183030787,17,1
"46",581007256,227606,"t",18.7795653640172,17,1
"47",582121011,441372,"t",23.3601887780129,17,1
"48",587461734,1643200,"f",17.5625223301325,5,2
"49",587461734,443846,"f",17.4363824698943,5,2
"50",589032769,440426,"f",15.6650012787504,7,2
"51",589032769,440424,"f",15.0399914537329,7,2
"52",590551580,1361047,"f",20.4140840918296,7,2
"53",590551580,2442713,"f",15.7935588882766,7,2
"54",590551580,1643210,"t",23.2316990445361,7,2
"55",591124131,1930577,"t",19.7556601859569,8,2
"56",593296187,441104,"t",18.4487281393711,7,2
"57",593296187,441651,"t",12.6067168969088,7,2
"58",593296187,441512,"t",20.7003307802598,7,2
"59",593296187,442365,"f",18.7090806649398,7,2
"60",593296187,443585,"t",18.233286978357,7,2
"61",593296187,443372,"t",17.5432568270381,7,2
"62",594758951,230215,"t",16.3439129391807,7,2
"63",594758951,200663,"f",16.2419118550098,7,2
"64",594924619,440559,"t",14.8623041302169,8,2
"65",596452055,442261,"t",17.3365515027583,10,2
"66",596452055,2442713,"f",12.8270132162729,10,2
"67",596452055,1643210,"t",15.128055483211,10,2
"68",596452055,199326,"t",11.2770346842238,10,2
"69",596452196,2442713,"t",11.2569333641325,12,2
"70",596718744,443372,"f",22.1207264023504,6,2
"71",596987807,443372,"t",22.6959311702774,12,2
"72",597419853,1359930,"t",21.8374424749677,12,2
"73",597526712,230218,"f",23.2880880009223,6,2
"74",597526712,1376996,"f",24.586050396251,6,2
"75",599665229,230370,"t",13.2491057772393,14,2
"76",599665229,1376996,"f",22.5888909560973,14,2
"77",600383419,1930577,"t",14.7479857794151,14,2
"78",600383419,441651,"t",17.6589690245933,14,2
"79",601275637,1376996,"t",16.8921501904751,14,2
"80",602770146,1403483,"t",11.9291698472913,8,1
"81",602770146,1361047,"f",13.0891986275204,8,1
"82",602770146,2442713,"f",18.2602315543657,8,1
"83",602770146,1643210,"t",18.4894988423343,8,1
"84",602770188,199326,"f",14.7843594753622,17,1
"85",602770188,1643210,"f",18.9467559642785,17,1
"86",602770188,2442713,"t",17.3691569420168,17,1
"87",602770188,1361047,"t",18.3113912874237,17,1
"88",602770222,1403483,"t",6.25571664826812,8,2
"89",602770222,1361047,"f",18.5291676299903,8,2
"90",602770222,2442713,"f",18.6362016867327,8,2
"91",602770222,1643210,"t",18.2337136474232,8,2
"92",603314384,1379542,"t",11.5850387616152,16,2
"93",604442196,2442713,"t",24.0191532648312,16,2
"94",605544740,1361047,"f",18.7940032416828,7,2
"95",605544740,2442713,"f",17.264168205255,7,2
"96",605544740,1643210,"t",19.5742591168392,7,2
"97",605544740,199326,"t",20.6855883856814,7,2
"98",605544802,1643210,"f",19.7395921094889,16,2
"99",605544802,2442713,"t",20.5503175415948,16,2
"100",605544802,1361047,"t",21.1937828134484,16,2
"101",605566967,1376997,"f",19.9756285992815,9,1
"102",605566967,1376999,"f",16.7719047133768,9,1
"103",605566994,1376997,"f",14.7107773751461,7,2
"104",605566994,1376999,"f",15.4996891386254,7,2
"105",606060165,1376996,"t",18.010574470823,16,2
"106",606060165,230218,"t",19.381193109042,16,2
"107",606060165,230215,"t",19.9176924038935,16,2
"108",606060165,230204,"t",18.4888766598392,16,2
"109",606060165,227606,"f",21.1274867277416,16,2
"110",606060165,2442713,"t",22.5163314247957,16,2
"111",606060165,1361047,"t",17.8383078460788,16,2
"112",606060165,1403483,"f",7.48151534456491,16,2
"113",607156203,1882599,"t",13.2270753487949,17,2
"114",607156203,1930577,"t",19.4408706836997,17,2
"115",607156203,440740,"t",20.9700668323101,17,2
"116",607744867,442261,"t",17.5965610720294,8,2
"117",607744867,2442713,"f",13.4495573608442,8,2
"118",607744867,1643210,"t",16.7663853706323,8,2
"119",607744867,199326,"t",20.2482288951767,8,2
"120",615684530,202695,"f",18.2392132697414,15,2
"121",617361648,1643210,"f",15.6648278205873,18,2
"122",617361648,2442713,"t",14.046247177575,18,2
"123",617361648,442261,"f",16.4607245118382,18,2
"124",617361648,442258,"t",15.9056891129019,18,2
"125",619476922,443372,"f",21.2257433711977,6,3
"126",619476922,443585,"f",22.8443736385353,6,3
"127",619993890,1361076,"t",29.8488655534136,7,3
"128",619993890,1377005,"f",31.165880911743,7,3
"129",619993890,441386,"t",17.4693557561691,7,3
"130",619993890,2442713,"f",27.9256040170531,7,3
"131",620240604,1376997,"f",15.2753232394886,7,3
"132",620240604,1376999,"f",16.4466928398458,7,3
"133",621381373,1643200,"f",21.6878718943457,7,3
"134",621381373,443846,"f",17.4833323037043,7,3
"135",621405813,1379542,"t",27.1983382095673,8,3
"136",621405813,441651,"f",13.1495093343856,8,3
"137",623121828,2442713,"f",13.709064550405,7,3
"138",623121828,1643210,"t",16.7424372799983,7,3
"139",624995694,1376996,"t",23.0178400777176,17,2
"140",624995694,230218,"t",22.3518776664836,17,2
"141",628174157,1363947,"f",28.4649584292678,7,3
"142",628174157,443585,"t",19.270171993508,7,3
"143",628579531,1363947,"t",20.1564523215763,12,3
"144",628875300,443372,"t",18.0069248229283,11,3
"145",628968372,441651,"f",21.9576205178129,9,3
"146",629291831,440559,"t",6.50862634032566,12,3
"147",629291831,441104,"f",11.7497502837128,12,3
"148",629291831,441372,"f",18.8634427494229,12,3
"149",629291831,441386,"t",7.83147137183935,12,3
"150",633498058,1643210,"f",18.5868897591708,15,3
"151",633498058,2442713,"t",21.2171221996739,15,3
"152",634458018,442365,"f",13.2538204031633,7,3
"153",634462632,200534,"f",15.3004262587674,14,3
"154",634914738,230370,"t",17.7796582504831,7,3
"155",635339145,443372,"f",17.1207314961659,15,3
"156",635339145,443585,"f",12.3630943053836,15,3
"157",635799099,1361047,"f",21.8416028388917,7,3
"158",635799099,2442713,"f",17.3877275890641,7,3
"159",635799099,1643210,"t",19.0019068268091,7,3
"160",635799099,199326,"t",18.5160345430822,7,3
"161",635935076,2442713,"f",20.99845819394,7,3
"162",636072941,2442713,"t",27.7426828948899,16,3
"163",636072941,442258,"t",4.23655925608403,16,3
"164",636072941,441386,"f",26.843925721049,16,3
"165",636072941,1377005,"t",23.599885221167,16,3
"166",636371727,2442713,"f",17.9899968866537,8,3
"167",636371727,1643210,"t",18.2590312445182,8,3
"168",638728976,443585,"f",15.4518188661706,14,2
"169",638729122,441104,"t",19.0799390099856,7,3
"170",638729122,441651,"t",17.8341095329446,7,3
"171",638729122,441512,"t",18.8530729860219,7,3
"172",638729122,442365,"f",19.5168627200628,7,3
"173",638729122,443585,"t",17.6181445202258,7,3
"174",638729122,443372,"t",17.3505470965499,7,3
"175",638729308,443372,"f",16.7757096327169,15,3
"176",638729308,443585,"f",18.7868943560733,15,3
"177",638729308,442365,"t",10.3016974521961,15,3
"178",638729308,441512,"f",16.9156205915761,15,3
"179",638729308,441651,"f",11.9848714068654,15,3
"180",639536118,442261,"t",15.2928274860306,8,3
"181",639536118,2442713,"f",13.2983183004017,8,3
"182",639536118,1643210,"t",15.5687300240029,8,3
"183",639842758,199326,"f",14.8752311132952,18,3
"184",639842758,1643210,"f",17.9064445216337,18,3
"185",639842758,2442713,"t",16.7633892376635,18,3
"186",639842758,442261,"f",18.4999276841297,18,3
"187",639842758,442258,"t",19.6761044335261,18,3
"188",640179333,200663,"t",18.8058802531373,18,3
"189",640179333,227606,"t",20.1190054236605,18,3
"190",643482287,230218,"t",23.767797931406,16,3
"191",645331686,1376996,"t",13.8609260464363,16,3
"192",646472318,1359930,"f",1.60775701528123,8,1
"193",649716616,1643200,"f",21.2542182471471,5,4
"194",649716616,443846,"f",12.083471703272,5,4
"195",650266397,230218,"t",32.4445811109219,17,3
"196",650266397,230215,"t",34.0840918769408,17,3
"197",650266397,230204,"t",22.9508586159418,17,3
"198",650846287,443372,"f",23.9073251726205,6,4
"199",651256655,1377005,"f",22.062209331103,7,4
"200",651256655,441386,"t",24.9467294457695,7,4
"201",651256655,2442713,"f",27.2178844987568,7,4
"202",652716989,441651,"f",11.3468368475019,15,2
"203",652717129,1882599,"t",14.6400637033761,8,4
"204",652717129,441651,"t",9.9619349971621,8,4
"205",653539913,442365,"t",18.6491309684181,18,3
"206",653539913,1379542,"t",20.6049021673191,18,3
"207",653539950,1403483,"t",8.1321877128691,8,4
"208",653539950,1361047,"f",27.1019998146119,8,4
"209",653539950,2442713,"f",18.1853506832719,8,4
"210",653539950,1643210,"t",20.2931717629048,8,4
"211",654908949,230218,"f",23.4984840224188,6,4
"212",654908949,1376996,"f",24.8026348491585,6,4
"213",656209491,199326,"f",20.6149797484092,16,3
"214",656209491,1643210,"f",20.6112551953126,16,3
"215",656209491,2442713,"t",16.8337164029158,16,3
"216",656209491,1361047,"t",18.3774446475783,16,3
"217",656209535,1361047,"f",38.4635772701154,7,4
"218",656209535,2442713,"f",21.8487385215551,7,4
"219",656209535,1643210,"t",22.105875911206,7,4
"220",656209535,199326,"t",20.4254513235839,7,4
"221",657295058,2442713,"f",12.5755455935403,10,4
"222",657295058,1643210,"t",16.1947835196873,10,4
"223",657295058,199326,"t",12.5588379536192,10,4
"224",658028832,227606,"f",26.59939502509,7,4
"225",658028832,2442713,"t",35.3310754741428,7,4
"226",659611014,441651,"f",15.5578628846501,8,4
"227",659647186,1376996,"t",23.5300696265923,12,4
"228",659647186,230218,"t",22.7216518031752,12,4
"229",659834495,1361047,"f",8.36571233226297,15,1
"230",659834495,442261,"f",16.7366692014354,15,1
"231",661370508,441104,"t",19.0733660928899,7,3
"232",661370508,441651,"t",12.7399888559914,7,3
"233",661370508,441512,"t",17.0390930469055,7,3
"234",661370508,442365,"f",18.8511341423393,7,3
"235",661370508,443585,"t",18.7575637330855,7,3
"236",661370508,443372,"t",19.0019274652268,7,3
"237",661370534,443372,"f",14.287981714422,15,3
"238",661370534,443585,"f",14.7751486730285,15,3
"239",661370534,442365,"t",12.8925158537508,15,3
"240",661370534,441512,"f",19.249655796221,15,3
"241",661370551,441104,"t",20.1644780809192,7,4
"242",661370551,441651,"t",12.6057615778567,7,4
"243",661370551,441512,"t",13.8275113061861,7,4
"244",661370551,442365,"f",18.9616433445415,7,4
"245",661370551,443585,"t",19.1486713596896,7,4
"246",661370551,443372,"t",18.620145938485,7,4
"247",661548864,1376997,"f",17.0663871995589,8,4
"248",661548864,1376999,"f",16.403926600774,8,4
"249",663083542,441651,"t",14.8927476702515,7,4
"250",663083542,441512,"t",15.8587853297917,7,4
"251",663083542,442365,"f",19.6986956616624,7,4
"252",663083542,443585,"t",18.3028032289741,7,4
"253",663083542,443372,"t",18.8051016726627,7,4
"254",663083562,443372,"f",16.6712749174253,13,4
"255",663083562,443585,"f",13.9566424781915,13,4
"256",663083562,442365,"t",14.462533650361,13,4
"257",663083562,441512,"f",17.346751862024,13,4
"258",663083562,441651,"f",14.6997609131131,13,4
"259",664494036,443372,"f",23.524715055736,15,4
"260",664494036,443585,"f",16.5773208932177,15,4
"261",664494036,442365,"t",36.1631011192024,15,4
"262",664600905,441372,"t",17.9409699110278,15,4
"263",665175448,440426,"f",18.400084428042,7,4
"264",665175448,440424,"f",16.297594381322,7,4
"265",666434394,227606,"t",9.6099306050919,16,4
"266",667659645,442365,"t",14.6031873424049,16,4
"267",667659645,2442713,"t",20.365896136336,16,4
"268",667659645,1361047,"t",14.5023398642205,16,4
"269",668125257,2442713,"t",23.2798756142185,17,4
"270",668473966,442365,"t",12.7660887480222,17,4
"271",669262395,202695,"f",12.3048126512534,15,4
"272",669484104,440559,"t",22.1975510759185,18,4
"273",669916252,2442713,"t",28.6042532263082,17,4
"274",669916252,442258,"t",30.63201268821,17,4
"275",669916252,1377005,"t",27.7240163514598,17,4
"276",669916252,1361076,"f",31.170783095063,17,4
"277",670630311,230370,"t",27.9651309574086,7,4
"278",670630485,230218,"t",23.1278287906313,16,4
"279",674437032,200534,"t",11.8703045030025,20,4
"280",674728215,200663,"t",17.2282261519445,17,4
"281",675443751,442258,"t",18.246226503865,19,4
"282",675795961,1882599,"t",17.0634980939608,21,4
"283",675795961,440740,"t",23.4392177368153,21,4
"284",680486616,230218,"f",23.7216041628972,6,5
"285",680486616,1376996,"f",24.1955425875298,6,5
"286",681413600,443372,"f",22.5552455755231,6,5
"287",681413600,443585,"f",16.461553108076,6,5
"288",681562379,2442713,"f",29.3477298141756,7,5
"289",681650783,440426,"f",18.4225374027399,7,5
"290",681650783,440424,"f",14.8718237938329,7,5
"291",681663743,202695,"f",18.0268081637416,16,4
"292",681663743,227606,"t",22.4612663731841,16,4
"293",681861592,1376997,"f",16.94304526338,7,5
"294",681861592,1376999,"f",16.9426103024551,7,5
"295",683316996,2442713,"f",9.38390669958498,8,5
"296",684424143,1643200,"f",29.2463574850041,8,5
"297",684424143,443846,"f",21.0814339899756,8,5
"298",685488963,441512,"t",15.7581891656225,8,3
"299",685488993,441512,"f",16.2885013653904,15,3
"300",685489043,441512,"t",15.4689157227113,8,4
"301",685489143,1643210,"f",15.1194008579816,16,4
"302",685489143,2442713,"t",12.4503382538975,16,4
"303",685489261,441512,"t",17.0708191097526,8,5
"304",687061684,199326,"f",12.860674676657,16,4
"305",687061684,1643210,"f",20.8221849430149,16,4
"306",687061684,2442713,"t",13.6296993624679,16,4
"307",687061684,1361047,"t",5.96394806374132,16,4
"308",687061684,1403483,"f",22.2324651141616,16,4
"309",687789047,442365,"t",19.8271478817746,11,5
"310",689658406,1376996,"t",23.0314514775336,12,5
"311",689658406,230218,"t",22.1042548444017,12,5
"312",689866952,199326,"f",19.2728528284896,17,4
"313",689866952,1643210,"f",19.5041982223099,17,4
"314",689866952,2442713,"t",19.0197351515099,17,4
"315",689866952,1361047,"t",26.7257701873112,17,4
"316",689867068,1361047,"f",23.859081738128,7,5
"317",689867068,2442713,"f",21.7941381108596,7,5
"318",689867068,1643210,"t",20.6949710225195,7,5
"319",689867068,199326,"t",21.1897978165844,7,5
"320",689867239,199326,"f",19.5091410267842,11,5
"321",689867239,1643210,"f",22.3064690179459,11,5
"322",689867239,2442713,"t",19.8532783817505,11,5
"323",689867239,1361047,"t",19.2440358443712,11,5
"324",690287848,1930577,"t",19.9834247108064,8,5
"325",690516249,442365,"f",12.7025035607867,7,5
"326",690516249,443585,"t",10.0999351330569,7,5
"327",690516249,443372,"t",29.1557218244946,7,5
"328",691678682,1643210,"f",14.6566668148424,12,5
"329",691678682,2442713,"t",14.0080506135536,12,5
"330",691881433,1379542,"t",24.7775831833479,13,5
"331",691881433,441651,"f",16.1124479950188,13,5
"332",693128698,440424,"t",19.4152464056575,13,5
"333",693128698,440426,"t",18.1289100958769,13,5
"334",693572362,443846,"t",16.7558787313452,12,5
"335",693572362,1643200,"t",22.4617243012293,12,5
"336",693653359,441104,"f",15.283398168179,17,2
"337",693958063,1930577,"t",19.243105570864,13,5
"338",696225378,1643200,"f",7.21167498999821,14,5
"339",696225378,443846,"f",13.1439436588386,14,5
"340",696483181,202695,"f",17.3484862682486,12,5
"341",696703924,1359930,"f",6.23088216516009,8,2
"342",696904469,230370,"t",18.9380656324506,15,5
"343",696904469,440740,"f",27.6095212930926,15,5
"344",696904469,1930577,"f",15.0620570368984,15,5
"345",697346937,442258,"t",19.8094881540619,15,5
"346",698506845,443846,"t",23.0418553851544,15,5
"347",698506845,1643200,"t",34.3188010204413,15,5
"348",698585723,202695,"f",14.572198618079,16,5
"349",699537225,441512,"t",18.4988879067852,10,5
"350",700088446,442261,"t",17.8968201450563,15,5
"351",700088446,1361047,"t",10.2419171763671,15,5
"352",700088446,1403483,"f",8.67396578467038,15,5
"353",701416162,1363947,"t",16.1280035797877,14,5
"354",702325533,441651,"f",13.8245292168669,17,5
"355",702853338,440559,"t",19.3986254324907,17,5
"356",702853338,2442713,"f",9.22138983048095,17,5
"357",702853338,1643210,"t",13.8313728714083,17,5
"358",703096044,199326,"t",21.8730906791475,16,5
"359",706400288,230218,"t",34.6950089763762,16,5
"360",706400288,230215,"t",34.4384482032834,16,5
"361",706400288,230204,"t",30.4726598986301,16,5
"362",709902095,1363947,"t",15.7632180010225,13,5
"363",715318491,440740,"f",19.8293635049757,16,5
"364",715318491,1882599,"f",20.061020079693,16,5
"365",715318491,1643200,"f",20.839155900708,16,5
"366",715318491,443846,"f",19.4160445195977,16,5
"367",716174690,200663,"t",13.9996356122683,17,5
"368",716174690,227606,"t",17.9201363188391,17,5
"369",716883712,443585,"t",26.4303989525959,7,6
"370",716883712,443372,"t",27.8037854821035,7,6
"371",717965042,202695,"t",17.1782341587257,8,6
"372",719878539,1376996,"t",16.9010266638522,10,6
"373",723270567,441651,"t",12.0987605617502,12,6
"374",727454957,1930577,"t",13.9987486827522,12,6
"375",727454957,440740,"t",14.1594627537678,12,6
"376",727454957,199326,"t",14.7770692870087,12,6
"377",727455150,199326,"f",9.75777311918089,13,6
"378",727455150,1643210,"f",14.9769062587909,13,6
"379",728847810,441104,"t",14.0917246379358,14,6
"380",728847810,440740,"t",15.1819739672658,14,6
"381",729937395,441651,"t",14.1996550328223,15,6
"382",729937395,230370,"t",16.8628025427587,15,6
"383",729937395,1376996,"f",17.3373388584433,15,6
"384",730103175,1363947,"t",19.1755010012221,14,6
"385",730103175,441512,"f",17.0610775145412,14,6
"386",731570607,443846,"t",15.8417011467273,13,6
"387",731570607,1643200,"t",18.0683893243938,13,6
"388",731570607,1882599,"t",15.441423176202,13,6
"389",731570607,1930577,"t",21.4400791993342,13,6
"390",731570607,440740,"t",16.4190622360462,13,6
"391",731570607,1376996,"f",16.9599223878001,13,6
"392",735937479,2442713,"t",29.5348316822826,17,6
"393",735937479,442258,"t",24.9306955987952,17,6
"394",735937479,1377005,"t",32.7330110477298,17,6
"395",735937479,1361076,"f",31.2241847254613,17,6
"396",738117472,1643210,"f",17.456874204061,13,6
"397",738117472,2442713,"t",10.5637226961926,13,6
"398",740671047,1882599,"f",13.1571728763933,13,2
"399",741600860,440740,"f",18.0700880924596,16,6
"400",741600860,1882599,"f",20.1626602416778,16,6
"401",741600891,441372,"f",16.4361291801818,22,6
"402",742731410,227606,"t",14.0508265703627,9,3
"403",742731410,441651,"f",17.4036157872385,9,3
"404",743440891,1379542,"t",20.1701351006735,16,2
"405",743440891,2442713,"t",21.7322577464356,16,2
"406",743637936,2442713,"t",21.3822914100662,1,0
"407",743637936,442258,"t",24.0007198887701,1,0
"408",744317062,1359930,"f",22.4108505471119,12,2
"409",753813710,443372,"f",13.7775335733304,11,0
"410",753813710,443585,"f",13.4201546279895,11,0
"411",755174829,441386,"f",21.5272519539522,12,0
"412",755174829,441372,"t",25.5132718835632,12,0
"413",760394540,1882599,"t",15.6152520016265,12,0
"414",760394540,1930577,"t",13.8001150148478,12,0
"415",760394540,440740,"t",13.9976537836744,12,0
"416",760394540,1376996,"f",14.1437012579305,12,0
"417",760903261,443585,"f",11.5793148182809,10,0
"418",762549285,1376996,"t",20.982338921317,16,6
"419",762549285,230218,"t",18.5261558417079,16,6
"420",762549285,230215,"t",17.1183924284737,16,6
"421",766218163,230215,"t",21.8717055223765,15,0
"422",766218163,230204,"t",16.3987280450177,15,0
"423",766218163,441372,"f",19.8483996066221,15,0
"424",768058128,441104,"t",16.4202258562,7,5
"425",768058128,441651,"t",14.967012668603,7,5
"426",768058128,441512,"t",18.3496166757312,7,5
"427",768058128,442365,"f",17.2933537049959,7,5
"428",768058128,443585,"t",19.3262783909565,7,5
"429",768058128,443372,"t",19.183092713444,7,5
"430",768058244,443372,"f",17.7755978190152,15,5
"431",768058244,443585,"f",16.6037269192319,15,5
"432",768058244,442365,"t",11.5294679211955,15,5
"433",768058244,441512,"f",16.8848447274141,15,5
"434",768058244,441651,"f",8.67564253234831,15,5
"435",768612829,440424,"t",19.9759894940666,17,2
"436",768612829,440426,"t",19.1186372233804,17,2
"437",769085970,200534,"t",20.4351831439899,16,0
"438",769085970,1882599,"t",21.1473308027635,16,0
"439",769085970,1930577,"t",16.1909894950346,16,0
"440",769085970,440740,"t",19.5172625928183,16,0
"441",769110313,200534,"t",20.3819540902621,16,0
"442",769110313,1377005,"t",15.5312987467449,16,0
"443",769110313,1361076,"f",23.2543913646084,16,0
"444",769110313,1882599,"t",21.1457863680661,16,0
"445",769110313,1930577,"t",14.9418035243554,16,0
"446",769110313,440740,"t",20.0611857310378,16,0
"447",779955787,440740,"f",19.6968343458057,19,0
"448",779955787,1882599,"f",20.9394512728383,19,0
"449",779955787,1361076,"t",21.5197669224495,19,0
"450",779955787,1377005,"f",19.1392471964449,19,0
"451",779955787,200534,"f",19.3907179586094,19,0
"452",780417517,440559,"t",18.9765308555134,19,2
"453",784709107,2442713,"t",24.5870491662811,16,2
"454",793310635,443585,"t",26.3398184251969,12,3
"455",793310635,443372,"t",23.3626968125458,12,3
"456",798304723,443372,"f",17.0778382909952,12,3
"457",805304570,440559,"t",17.1449260472316,16,3
"458",806490957,443372,"f",18.5163126094507,14,2
"459",806766216,1882599,"t",30.5596214876618,17,3
"460",821476955,230370,"t",16.5299354062551,8,3
"461",822104589,1882599,"f",13.4456480434573,10,4
"462",827319657,199326,"f",8.20977015954991,11,4
"463",834493894,440559,"t",19.3705691701735,17,4
"464",847768539,200534,"f",17.4385360594405,18,4
"465",853555972,443372,"t",26.0216723177873,12,5
"466",854651000,202695,"f",11.0691662650274,17,5
"467",858544892,440740,"f",1.47194376075192,14,5
"468",858562442,441512,"f",15.8686233644709,14,5
"469",864847698,1376996,"t",23.8300510090895,10,6
"470",864847698,230218,"t",22.5960910238198,10,6
"471",864847698,230215,"t",22.8959798934708,10,6
"472",864847698,230204,"t",19.0116556578467,10,6
"473",864847698,441651,"f",17.7732017691707,10,6
"474",865208465,227606,"t",16.7415479167545,15,5
"475",865208474,227606,"f",13.8076858657158,16,5
"476",865208474,1643210,"t",17.2304879499537,16,5
"477",876279655,441651,"t",11.5198160171774,22,5
"478",877842791,202695,"f",19.6155012137341,16,5
"479",880311612,1882599,"f",21.220477123306,15,5
"480",882823422,1930577,"t",15.1810638281961,17,6
"481",895728359,441372,"t",21.4415138144312,14,6
"482",902544963,441386,"f",19.3821302053892,16,6
"483",902544963,441372,"t",16.1997232411843,16,6
"484",924169237,441372,"t",18.9743900518876,13,0
"485",926495954,199326,"t",16.1464474226793,15,0
"486",563025235,230365,"f",23.171856945878,5,1
"487",563025235,308918,"f",23.562603370515,5,1
"488",563448646,1361084,"f",18.733241545691,7,1
"489",563718647,197382,"f",17.3465901413607,6,1
"490",563855537,228454,"f",18.0576112905843,7,1
"491",564880657,1930573,"t",14.2925911122775,8,1
"492",564880657,440751,"t",15.6664021228937,8,1
"493",564880657,440749,"t",15.409497969614,8,1
"494",564880657,441652,"f",15.8948066878361,8,1
"495",565570226,441652,"f",21.1197667733813,8,1
"496",566775122,440603,"t",13.2672920089376,7,1
"497",567713440,1337230,"f",17.6369477326794,7,1
"498",567713440,1337217,"f",18.5304124151431,7,1
"499",567713440,1361132,"f",21.5029150218361,7,1
"500",568069688,1337217,"t",16.057943068472,9,1
"501",568428108,443545,"t",13.3114349400313,7,1
"502",568428108,443364,"t",32.0765634049343,7,1
"503",568755574,197382,"t",25.4394965142924,11,1
"504",569749774,441652,"t",22.1927651901009,12,1
"505",569749774,440749,"f",20.1853428025948,12,1
"506",569749774,440751,"f",21.8746807005133,12,1
"507",570065955,1930573,"t",20.7015686073023,13,1
"508",570065955,440751,"t",26.2781890440215,13,1
"509",570515665,441652,"t",19.2385591918307,13,1
"510",572178365,441652,"f",19.3428703143252,7,1
"511",572178365,197382,"t",15.6594947178698,7,1
"512",574127634,441652,"t",18.6200533329761,16,1
"513",574127634,440749,"f",20.2332288075001,16,1
"514",574127634,440751,"f",19.9132595048865,16,1
"515",575585563,1361084,"t",14.9175485044928,17,1
"516",575778545,440958,"t",0.663618807698645,17,1
"517",576047075,1358842,"f",23.8365617699407,8,1
"518",576047075,228454,"f",23.6379132121806,8,1
"519",576047075,1361073,"t",22.910747806211,8,1
"520",576242602,1361084,"t",19.5195125426989,16,1
"521",576242602,1361049,"f",4.69876376322873,16,1
"522",576242602,226766,"t",4.69807792731563,16,1
"523",576242602,442262,"f",22.6837080846144,16,1
"524",576806477,1358842,"f",22.9598144238694,16,1
"525",576806477,228454,"f",24.1916445795801,16,1
"526",576806477,228434,"f",14.5296922013126,16,1
"527",576806477,226782,"f",22.0687569615462,16,1
"528",577027175,228454,"t",19.1662071424786,17,1
"529",577126929,442046,"t",17.8618028172809,17,1
"530",577859623,1361084,"t",14.0168909287053,18,1
"531",577859623,1361049,"f",7.22904514485463,18,1
"532",577859623,226766,"t",7.22363144933981,18,1
"533",577859623,442262,"f",17.7969786297939,18,1
"534",578465108,443364,"f",20.184559115749,17,1
"535",581007256,1361132,"t",19.6569212997066,17,1
"536",581007256,1337217,"t",19.307371279371,17,1
"537",581007256,1337230,"t",15.4961753004062,17,1
"538",581007256,230211,"t",17.4869563353054,17,1
"539",587461734,1361084,"t",24.1275138177604,5,2
"540",587461734,226782,"t",22.3968787585863,5,2
"541",587461734,228434,"t",19.1238159399759,5,2
"542",587461734,1643199,"f",14.494711877647,5,2
"543",587461734,1368164,"t",18.6376912975625,5,2
"544",589463296,443364,"t",22.085004188513,7,2
"545",589979318,440603,"t",16.3163478364484,7,2
"546",590551580,1361084,"f",16.7107950097908,7,2
"547",591124131,1930573,"t",15.9982988898823,8,2
"548",591124131,440751,"t",24.4099407193508,8,2
"549",591124131,440749,"t",22.9931494045356,8,2
"550",591124131,441652,"f",23.7977704554793,8,2
"551",593296187,441652,"f",18.5262513110701,7,2
"552",593296187,197382,"t",18.3119334909673,7,2
