"","routeid","linknummer","richting","snelheid","uur","weekdag","month","year"
"1",47472,588617,"t",38.766002312141,9,2,NA,NA
"2",47472,588611,"t",38.7646192150152,9,2,NA,NA
"3",47472,588648,"t",33.2049422197277,9,2,NA,NA
"4",47472,588647,"t",29.4115085716852,9,2,NA,NA
"5",47472,588602,"t",33.0087052789531,9,2,NA,NA
"6",47472,588646,"t",35.0106079424266,9,2,NA,NA
"7",47472,588639,"t",35.0105865764702,9,2,NA,NA
"8",47472,588588,"t",31.2663603906439,9,2,NA,NA
"9",47472,588600,"t",29.184868237652,9,2,NA,NA
"10",47472,588599,"t",24.199524817316,9,2,NA,NA
"11",47472,588590,"f",24.0815300676462,9,2,NA,NA
"12",47472,588301,"f",24.1254019002272,9,2,NA,NA
"13",47472,588307,"t",26.1898440824846,9,2,NA,NA
"14",47472,327108,"f",20.0963865776001,9,2,NA,NA
"15",47472,71345,"f",20.0896108776857,9,2,NA,NA
"16",47472,588355,"f",20.3490676738419,9,2,NA,NA
"17",47472,588316,"f",20.7840791138653,9,2,NA,NA
"18",47472,588312,"t",20.7929429265154,9,2,NA,NA
"19",51309,588674,"t",14.2621486938322,10,2,NA,NA
"20",51309,98773,"t",12.7455158253599,10,2,NA,NA
"21",51309,98764,"t",10.5607249233429,10,2,NA,NA
"22",51309,98763,"t",14.9692804239332,10,2,NA,NA
"23",51309,98762,"t",16.7703516330599,10,2,NA,NA
"24",51309,98761,"t",9.16718062172177,10,2,NA,NA
"25",51309,98736,"f",4.92931371180858,10,2,NA,NA
"26",51309,98738,"f",14.1406517509915,10,2,NA,NA
"27",51309,98739,"f",23.0608471450192,10,2,NA,NA
"28",51309,98740,"f",11.4564797732578,10,2,NA,NA
"29",51309,98746,"f",15.7216818421438,10,2,NA,NA
"30",51309,98750,"f",14.7211426391331,10,2,NA,NA
"31",51309,98747,"f",16.7482771137791,10,2,NA,NA
"32",51309,98748,"f",16.6118658366314,10,2,NA,NA
"33",51309,98741,"f",14.9639666235689,10,2,NA,NA
"34",51309,98742,"f",16.5923741703415,10,2,NA,NA
"35",51309,98751,"f",10.4441325148752,10,2,NA,NA
"36",51309,98752,"f",12.7462618520412,10,2,NA,NA
"37",51309,98754,"f",16.3097488010157,10,2,NA,NA
"38",51309,98753,"f",17.1938686869631,10,2,NA,NA
"39",51309,346809,"f",12.8181432234442,10,2,NA,NA
"40",51309,359569,"f",13.7168150072521,10,2,NA,NA
"41",51309,359564,"t",15.7587617598577,10,2,NA,NA
"42",51309,98662,"t",16.6426993544997,10,2,NA,NA
"43",51309,340091,"f",17.108325757459,10,2,NA,NA
"44",51309,98654,"t",17.8275008230755,10,2,NA,NA
"45",51309,98651,"t",18.2635558640371,10,2,NA,NA
"46",51309,340429,"t",15.7834209008703,10,2,NA,NA
"47",51309,17487,"t",15.5245892389422,10,2,NA,NA
"48",51309,98649,"t",16.4535774563128,10,2,NA,NA
"49",51309,98648,"t",15.9908679386626,10,2,NA,NA
"50",51309,98647,"t",16.4577025696401,10,2,NA,NA
"51",51309,98646,"t",16.2421116858459,10,2,NA,NA
"52",51309,98642,"t",15.5060207488038,10,2,NA,NA
"53",51309,98641,"t",18.3403438855664,10,2,NA,NA
"54",51309,98640,"t",17.3482471762312,10,2,NA,NA
"55",51309,98639,"t",17.925923902044,10,2,NA,NA
"56",51309,326842,"t",15.4773427701154,10,2,NA,NA
"57",51309,97924,"t",15.6774131053624,10,2,NA,NA
"58",51309,326794,"t",15.904854669614,10,2,NA,NA
"59",51309,97046,"f",9.91583021002592,10,2,NA,NA
"60",51309,326793,"f",16.2959548542497,10,2,NA,NA
"61",51309,97040,"f",15.6743800759342,10,2,NA,NA
"62",51309,97041,"f",16.4683383351113,10,2,NA,NA
"63",51309,97042,"f",19.1433017483847,10,2,NA,NA
"64",51309,97035,"f",18.2624163843154,10,2,NA,NA
"65",51309,97037,"f",10.8906812846555,10,2,NA,NA
"66",51309,97043,"f",10.2877859689633,10,2,NA,NA
"67",51309,97032,"f",14.9384597571702,10,2,NA,NA
"68",51309,97033,"f",17.2404194376242,10,2,NA,NA
"69",51309,97034,"f",10.7954725396579,10,2,NA,NA
"70",51309,359381,"f",16.0569741113547,10,2,NA,NA
"71",51309,326759,"f",6.5549237425295,10,2,NA,NA
"72",51309,342428,"f",14.0329987059743,10,2,NA,NA
"73",51309,342517,"f",16.2322405171957,10,2,NA,NA
"74",51309,97031,"f",16.6150306535764,10,2,NA,NA
"75",51309,359561,"f",16.683645084151,10,2,NA,NA
"76",51309,359560,"f",16.0863228630496,10,2,NA,NA
"77",51309,340448,"f",15.8897273713048,10,2,NA,NA
"78",51309,97322,"f",14.7947968654196,10,2,NA,NA
"79",51309,326792,"t",11.4279834965586,10,2,NA,NA
"80",52752,2319870,"t",26.3660818800344,11,2,NA,NA
"81",52752,2032169,"t",27.5826571933465,11,2,NA,NA
"82",52752,2032168,"t",27.6036917378714,11,2,NA,NA
"83",52752,2032167,"t",27.6171864903224,11,2,NA,NA
"84",52752,2032165,"t",27.6040525534216,11,2,NA,NA
"85",52752,2032285,"t",27.6272718154145,11,2,NA,NA
"86",52752,1656708,"f",27.6163683000162,11,2,NA,NA
"87",52752,1656709,"f",13.7384238982064,11,2,NA,NA
"88",52752,2305960,"f",8.60583147644438,11,2,NA,NA
"89",52752,588881,"f",15.9209433847223,11,2,NA,NA
"90",52752,588882,"f",35.6493145797173,11,2,NA,NA
"91",52752,588785,"f",35.6473856384479,11,2,NA,NA
"92",52752,1857333,"f",17.536639179925,11,2,NA,NA
"93",52752,588796,"f",18.1118726996689,11,2,NA,NA
"94",52752,98760,"f",29.4418053642611,11,2,NA,NA
"95",52752,98761,"f",29.637778340898,11,2,NA,NA
"96",52752,98762,"f",23.6212755252968,11,2,NA,NA
"97",52752,98763,"f",17.9380557043964,11,2,NA,NA
"98",57869,588594,"t",26.373017660277,13,2,NA,NA
"99",57869,588593,"t",25.576687679371,13,2,NA,NA
"100",57869,2344258,"t",25.6607229855884,13,2,NA,NA
"101",57869,2344260,"t",25.7568658975615,13,2,NA,NA
"102",57869,587796,"t",26.6524090560011,13,2,NA,NA
"103",57869,587795,"t",26.1416465590625,13,2,NA,NA
"104",57869,72125,"t",25.3689188283891,13,2,NA,NA
"105",57869,587794,"t",25.2016258747658,13,2,NA,NA
"106",57869,587793,"t",25.5452440469807,13,2,NA,NA
"107",57869,587792,"t",24.1680452969557,13,2,NA,NA
"108",57869,2344261,"f",24.2051068490796,13,2,NA,NA
"109",57869,2344198,"t",25.4130170023601,13,2,NA,NA
"110",57869,2344197,"t",25.0873567806253,13,2,NA,NA
"111",57869,583675,"f",24.8226900818559,13,2,NA,NA
"112",57869,583676,"f",24.6502982775887,13,2,NA,NA
"113",57869,583735,"t",24.5793417967301,13,2,NA,NA
"114",57869,583734,"t",24.5083996423277,13,2,NA,NA
"115",57869,583733,"t",24.3389613200473,13,2,NA,NA
"116",57869,583732,"t",24.3402051483553,13,2,NA,NA
"117",60376,2344198,"t",4.03633542578118,12,2,NA,NA
"118",60376,2344197,"t",12.4283725486826,12,2,NA,NA
"119",60376,583674,"t",0,12,2,NA,NA
"120",60376,583673,"t",0,12,2,NA,NA
"121",60376,583672,"t",0,12,2,NA,NA
"122",60376,583697,"t",0,12,2,NA,NA
"123",60376,583696,"t",0,12,2,NA,NA
"124",60376,583695,"t",0,12,2,NA,NA
"125",60376,583694,"t",4.20722891566265,12,2,NA,NA
"126",60376,583693,"t",0,12,2,NA,NA
"127",60376,583692,"t",0,12,2,NA,NA
"128",60376,583691,"t",0,12,2,NA,NA
"129",60376,75315,"t",0,12,2,NA,NA
"130",60376,75318,"t",0,12,2,NA,NA
"131",60376,75317,"t",3.76835841354152,12,2,NA,NA
"132",60376,75316,"t",3.91649210534265,12,2,NA,NA
"133",60376,75321,"t",3.92148958944744,12,2,NA,NA
"134",60376,75320,"t",3.91392911716356,12,2,NA,NA
"135",60376,75319,"t",3.91085937043904,12,2,NA,NA
"136",60376,2344137,"t",3.92132657690261,12,2,NA,NA
"137",60376,1628527,"t",3.91434478904927,12,2,NA,NA
"138",60376,583619,"f",3.88151576593029,12,2,NA,NA
"139",60376,583620,"f",7.25149788618314,12,2,NA,NA
"140",60376,587695,"f",5.49923919044362,12,2,NA,NA
"141",60376,587697,"f",10.3463533007851,12,2,NA,NA
"142",60376,587698,"f",13.1689542653729,12,2,NA,NA
"143",60376,583682,"t",16.9564373223213,12,2,NA,NA
"144",60376,583681,"t",14.7733326462046,12,2,NA,NA
"145",60376,583680,"t",14.7744329653232,12,2,NA,NA
"146",60376,587699,"f",15.4770930926432,12,2,NA,NA
"147",60376,587700,"f",15.8644202363014,12,2,NA,NA
"148",60376,587701,"f",10.9590551378686,12,2,NA,NA
"149",60376,2344217,"f",18.2746307455552,12,2,NA,NA
"150",60376,76204,"f",8.93019459505419,12,2,NA,NA
"151",60376,76205,"f",10.8779522884861,12,2,NA,NA
"152",60376,76208,"f",16.0950805940115,12,2,NA,NA
"153",60376,76209,"f",17.1444458623109,12,2,NA,NA
"154",60376,347467,"f",9.35500764094577,12,2,NA,NA
"155",60376,327437,"f",16.7673676898594,12,2,NA,NA
"156",60376,78671,"f",14.6122984519677,12,2,NA,NA
"157",60376,347576,"f",15.2474485485162,12,2,NA,NA
"158",60376,79481,"t",10.4616136665807,12,2,NA,NA
"159",60376,79479,"f",2.9416664064934,12,2,NA,NA
"160",60376,79485,"t",6.48147045425083,12,2,NA,NA
"161",60376,79482,"t",13.2445339978252,12,2,NA,NA
"162",60376,79483,"f",10.9108803362339,12,2,NA,NA
"163",60376,79484,"t",10.9139885040487,12,2,NA,NA
"164",60376,327488,"t",16.5802788258063,12,2,NA,NA
"165",60376,78729,"t",16.5093644271708,12,2,NA,NA
"166",60376,78728,"t",16.9662799391526,12,2,NA,NA
"167",60376,78722,"t",16.9645300226173,12,2,NA,NA
"168",61300,587794,"f",19.266113948812,12,2,NA,NA
"169",61300,72125,"f",19.1711533331664,12,2,NA,NA
"170",61300,587795,"f",17.4597136623103,12,2,NA,NA
"171",61300,587694,"t",9.56623253290705,12,2,NA,NA
"172",61300,71348,"t",18.6823757984612,12,2,NA,NA
"173",61300,71367,"t",15.4097165744849,12,2,NA,NA
"174",61300,69979,"t",14.6214788453386,12,2,NA,NA
"175",61300,69975,"t",14.3052328092079,12,2,NA,NA
"176",61300,69974,"t",15.7512055932004,12,2,NA,NA
"177",61300,584456,"t",18.8229806034265,12,2,NA,NA
"178",61300,584455,"t",17.2056767246595,12,2,NA,NA
"179",61300,584454,"t",16.7464079168024,12,2,NA,NA
"180",61300,584453,"t",15.5043014763042,12,2,NA,NA
"181",61300,584452,"t",13.5222304325978,12,2,NA,NA
"182",61300,2530208,"t",13.9569826556445,12,2,NA,NA
"183",61300,347230,"f",10.5649974701427,12,2,NA,NA
"184",61300,1642082,"t",11.2095851414751,12,2,NA,NA
"185",61300,583614,"f",10.5932985034968,12,2,NA,NA
"186",61300,583615,"f",10.5937855741832,12,2,NA,NA
"187",61300,583616,"f",10.453825725892,12,2,NA,NA
"188",61300,2344129,"f",9.51853808688491,12,2,NA,NA
"189",61300,1628525,"f",9.5171814574987,12,2,NA,NA
"190",61300,1628526,"f",9.52046282852419,12,2,NA,NA
"191",61300,583619,"f",2.39866796032564,12,2,NA,NA
"192",61300,583620,"f",7.56438820348017,12,2,NA,NA
"193",61300,587695,"f",8.60918485563464,12,2,NA,NA
"194",61300,1628518,"f",8.04811526174102,12,2,NA,NA
"195",61300,1628520,"f",10.8501084519607,12,2,NA,NA
"196",61300,2344163,"f",13.8797204082859,12,2,NA,NA
"197",61300,587698,"f",14.2849108812533,12,2,NA,NA
"198",61300,583682,"t",15.5853329168585,12,2,NA,NA
"199",61300,583681,"t",15.5268821784924,12,2,NA,NA
"200",61300,583680,"t",15.5294078509464,12,2,NA,NA
"201",61300,587699,"f",14.817767598715,12,2,NA,NA
"202",61300,587700,"f",14.8193414362333,12,2,NA,NA
"203",61300,587701,"f",14.4346606163294,12,2,NA,NA
"204",61300,2344217,"f",15.998411732298,12,2,NA,NA
"205",61300,76204,"f",2.79425821811207,12,2,NA,NA
"206",61300,76205,"f",13.2057054473474,12,2,NA,NA
"207",61300,76208,"f",16.8806924761,12,2,NA,NA
"208",61300,76209,"f",16.1553431872973,12,2,NA,NA
"209",61300,347467,"f",16.2655914615463,12,2,NA,NA
"210",61300,327437,"f",16.6958647911305,12,2,NA,NA
"211",61300,78671,"f",14.6596949354334,12,2,NA,NA
"212",61300,347568,"t",13.3543922059458,12,2,NA,NA
"213",61300,78716,"f",11.4436767062128,12,2,NA,NA
"214",61300,587703,"f",0,12,2,NA,NA
"215",61300,587693,"f",12.8979074191503,12,2,NA,NA
"216",61637,2710159,"t",0,14,2,NA,NA
"217",61637,2710158,"t",0.777229122848917,14,2,NA,NA
"218",61637,362030,"t",0,14,2,NA,NA
"219",61637,2710157,"t",0.998228802238913,14,2,NA,NA
"220",61637,2360973,"t",6.94594517493255,14,2,NA,NA
"221",61637,2360968,"t",17.3151161954596,14,2,NA,NA
"222",61637,2360967,"t",17.3732390916941,14,2,NA,NA
"223",61637,588774,"t",17.3538303625002,14,2,NA,NA
"224",61637,588773,"t",8.5948329627271,14,2,NA,NA
"225",61637,588772,"t",3.23618855291554,14,2,NA,NA
"226",61637,588695,"t",11.6574405732911,14,2,NA,NA
"227",61637,588694,"t",16.5850724252486,14,2,NA,NA
"228",61637,588692,"t",19.30734860769,14,2,NA,NA
"229",61637,588697,"t",18.78938654645,14,2,NA,NA
"230",61637,588658,"t",18.4735950521292,14,2,NA,NA
"231",61637,588657,"t",18.7933331008551,14,2,NA,NA
"232",61637,588526,"t",19.3724537265276,14,2,NA,NA
"233",61637,588525,"t",20.3041441980363,14,2,NA,NA
"234",61637,588524,"t",20.1761213393558,14,2,NA,NA
"235",61637,588517,"t",20.8035828258849,14,2,NA,NA
"236",61637,588516,"t",21.3948467866658,14,2,NA,NA
"237",61637,588515,"t",21.6867469878921,14,2,NA,NA
"238",61637,588514,"t",21.8735609690428,14,2,NA,NA
"239",61637,588513,"t",22.1202950804737,14,2,NA,NA
"240",61637,588512,"t",20.3479886459504,14,2,NA,NA
"241",61637,588511,"t",20.4732267905572,14,2,NA,NA
"242",61637,66713,"t",19.6987709066711,14,2,NA,NA
"243",61637,66707,"t",19.7169754359753,14,2,NA,NA
"244",61637,66712,"t",19.7169781978253,14,2,NA,NA
"245",61637,66711,"t",19.7042140628272,14,2,NA,NA
"246",61637,66710,"t",20.063712019219,14,2,NA,NA
"247",61637,66709,"t",20.5783897991458,14,2,NA,NA
"248",61637,66714,"t",19.8105473008701,14,2,NA,NA
"249",61637,66708,"t",18.5672958289119,14,2,NA,NA
"250",61637,66694,"t",18.8217356291387,14,2,NA,NA
"251",61637,66693,"t",19.2966145931155,14,2,NA,NA
"252",61637,66692,"t",17.6622571619165,14,2,NA,NA
"253",61637,66691,"t",17.6619991982194,14,2,NA,NA
"254",61637,66690,"t",17.8413938955772,14,2,NA,NA
"255",61637,66706,"t",19.3550251294819,14,2,NA,NA
"256",61637,326900,"t",20.1727895296397,14,2,NA,NA
"257",61637,346878,"t",14.052594423645,14,2,NA,NA
"258",62448,66739,"t",15.1847685098463,15,2,NA,NA
"259",62448,66741,"t",20.8796014802243,15,2,NA,NA
"260",62448,326936,"t",17.4397355649214,15,2,NA,NA
"261",62448,346943,"t",15.6832995082332,15,2,NA,NA
"262",62448,67547,"t",15.9035684663271,15,2,NA,NA
"263",62448,67552,"f",15.5895224020113,15,2,NA,NA
"264",62448,67553,"f",14.73762590206,15,2,NA,NA
"265",62448,67555,"f",15.5630114214087,15,2,NA,NA
"266",62448,67556,"f",18.3900896557037,15,2,NA,NA
"267",63586,98730,"t",0,16,2,NA,NA
"268",63586,98728,"f",19.2036723916506,16,2,NA,NA
"269",63586,98650,"f",12.1996448444885,16,2,NA,NA
"270",63586,359586,"f",12.1956895863802,16,2,NA,NA
"271",63586,359569,"t",15.7996683086358,16,2,NA,NA
"272",63586,346809,"t",20.5957100736129,16,2,NA,NA
"273",63586,98753,"t",21.2914002606381,16,2,NA,NA
"274",63586,98754,"t",21.0103435231283,16,2,NA,NA
"275",63586,98752,"t",17.4853495301352,16,2,NA,NA
"276",63586,1656707,"f",17.4197195257028,16,2,NA,NA
"277",63586,1656708,"f",18.0712750567261,16,2,NA,NA
"278",63586,1656709,"f",17.8333853876995,16,2,NA,NA
"279",63586,1656710,"f",17.156182540897,16,2,NA,NA
"280",65456,77925,"f",9.43915562070472,13,2,NA,NA
"281",65456,77922,"f",11.6711969004893,13,2,NA,NA
"282",65456,588066,"f",10.8477727134149,13,2,NA,NA
"283",65456,77438,"f",7.95392500737272,13,2,NA,NA
"284",65456,77439,"f",7.95118816665293,13,2,NA,NA
"285",65456,76998,"f",9.60205837295192,13,2,NA,NA
"286",65456,76999,"f",16.447370384519,13,2,NA,NA
"287",65456,77000,"f",17.3445124757641,13,2,NA,NA
"288",65456,77001,"f",17.9544148849026,13,2,NA,NA
"289",65456,77002,"f",16.9347740258294,13,2,NA,NA
"290",65456,76992,"f",16.3736845823145,13,2,NA,NA
"291",65456,77009,"t",3.62258381241539,13,2,NA,NA
"292",65456,76994,"f",5.15817819284596,13,2,NA,NA
"293",65456,76995,"f",11.9923068575421,13,2,NA,NA
"294",65456,76996,"f",14.9905617087777,13,2,NA,NA
"295",65456,76990,"f",15.8463914447052,13,2,NA,NA
"296",65456,76991,"f",16.4203278669144,13,2,NA,NA
"297",65456,77003,"f",16.4193388514627,13,2,NA,NA
"298",65456,77004,"f",15.0935741795733,13,2,NA,NA
"299",66326,588284,"f",1.44731676065266,16,2,NA,NA
"300",66326,588198,"f",7.47487638217814,16,2,NA,NA
"301",66326,588199,"f",7.73218419070265,16,2,NA,NA
"302",66326,588485,"f",5.01453190808804,16,2,NA,NA
"303",66326,70820,"t",1.20474586302236,16,2,NA,NA
"304",66326,70818,"t",11.2766012848568,16,2,NA,NA
"305",66326,70814,"t",14.6629785866848,16,2,NA,NA
"306",66326,70819,"t",15.6513650937541,16,2,NA,NA
"307",66326,70816,"t",15.6513650922131,16,2,NA,NA
"308",66326,70815,"t",17.2865048116337,16,2,NA,NA
"309",66326,70817,"t",17.5083248364944,16,2,NA,NA
"310",66326,327112,"t",18.8715292463911,16,2,NA,NA
"311",66326,71344,"t",17.3501209008128,16,2,NA,NA
"312",66326,71343,"t",17.4669259819781,16,2,NA,NA
"313",66326,71346,"t",18.6126487448997,16,2,NA,NA
"314",66326,588318,"t",18.1141897180927,16,2,NA,NA
"315",66326,588317,"t",17.1296569416175,16,2,NA,NA
"316",66326,588262,"t",11.659661212172,16,2,NA,NA
"317",66326,588301,"t",12.5222601443628,16,2,NA,NA
"318",66326,588590,"t",12.5319651230828,16,2,NA,NA
"319",66326,588589,"t",12.5259138696219,16,2,NA,NA
"320",66326,588607,"t",17.1776121959858,16,2,NA,NA
"321",66326,2472915,"t",19.7160705405619,16,2,NA,NA
"322",66326,2472914,"t",20.6850017399779,16,2,NA,NA
"323",66326,72121,"t",19.9294173368506,16,2,NA,NA
"324",66326,2344200,"t",20.6165953184203,16,2,NA,NA
"325",66326,2344199,"t",18.0959175477355,16,2,NA,NA
"326",66326,2344198,"t",21.0643522044421,16,2,NA,NA
"327",66326,2344223,"t",24.9284645930422,16,2,NA,NA
"328",66326,587786,"t",21.6146519683705,16,2,NA,NA
"329",66326,2344196,"t",21.4710596785064,16,2,NA,NA
"330",66326,2344225,"f",1.83347639562929,16,2,NA,NA
"331",66326,2344230,"f",2.15196684945511,16,2,NA,NA
"332",66326,583697,"t",14.2470868325726,16,2,NA,NA
"333",66326,583696,"t",17.969923549816,16,2,NA,NA
"334",66326,583695,"t",16.4205285438702,16,2,NA,NA
"335",66326,583694,"t",15.7980515713246,16,2,NA,NA
"336",66326,583693,"t",18.3819980508635,16,2,NA,NA
"337",66326,583692,"t",20.2959818739296,16,2,NA,NA
"338",66326,583691,"t",12.0581198487676,16,2,NA,NA
"339",66326,75315,"t",11.712587845539,16,2,NA,NA
"340",66326,75318,"t",11.712404233077,16,2,NA,NA
"341",66326,75317,"t",10.5402444834549,16,2,NA,NA
"342",66326,75316,"t",10.3479621570433,16,2,NA,NA
"343",66326,583719,"t",11.772517206751,16,2,NA,NA
"344",66326,583718,"t",11.967456243807,16,2,NA,NA
"345",66326,583716,"t",16.0450724742884,16,2,NA,NA
"346",66326,583715,"t",16.7895139961607,16,2,NA,NA
"347",68087,2369798,"t",15.9045516715724,13,1,NA,NA
"348",68087,588771,"t",15.9542394053794,13,1,NA,NA
"349",68087,588770,"t",16.0517005727813,13,1,NA,NA
"350",68087,1696734,"t",15.8209915084759,13,1,NA,NA
"351",68087,1788150,"t",17.6148037486049,13,1,NA,NA
"352",68087,67786,"t",18.2994278466504,13,1,NA,NA
"353",68087,67785,"t",18.6495595895195,13,1,NA,NA
"354",68087,67784,"t",18.2153120282354,13,1,NA,NA
"355",68087,67769,"t",16.7684204175477,13,1,NA,NA
"356",68087,2360652,"t",17.2691475698325,13,1,NA,NA
"357",68087,2360645,"t",17.7858561864532,13,1,NA,NA
"358",68087,1788136,"t",17.3204505118591,13,1,NA,NA
"359",68087,1788135,"t",17.6946111327503,13,1,NA,NA
"360",68087,1788134,"t",18.0323176151752,13,1,NA,NA
"361",68087,1788133,"t",16.9250639175979,13,1,NA,NA
"362",68087,67946,"t",17.1680895309844,13,1,NA,NA
"363",68087,67945,"t",17.2133772921348,13,1,NA,NA
"364",68087,2360629,"t",17.2043663754939,13,1,NA,NA
"365",68087,2360624,"t",17.2050861374487,13,1,NA,NA
"366",68087,2133431,"t",16.5200122223116,13,1,NA,NA
"367",68087,2133430,"t",16.9696894646613,13,1,NA,NA
"368",68087,2133429,"t",16.5641414307443,13,1,NA,NA
"369",68087,2133428,"t",12.6379280483521,13,1,NA,NA
"370",68087,2133427,"t",12.2683177285778,13,1,NA,NA
"371",68087,2133426,"t",9.77153640190633,13,1,NA,NA
"372",68087,2133422,"t",10.858748897254,13,1,NA,NA
"373",68087,2360208,"t",13.8830830395533,13,1,NA,NA
"374",68087,2360207,"t",17.5535890584479,13,1,NA,NA
"375",68087,2360206,"t",17.9488607904512,13,1,NA,NA
"376",68087,2360205,"t",17.8482736597956,13,1,NA,NA
"377",68087,2360216,"t",17.7834174691587,13,1,NA,NA
"378",68087,2360210,"t",17.7848095618084,13,1,NA,NA
"379",68087,68121,"t",17.7777358159527,13,1,NA,NA
"380",68087,2360209,"t",17.5543299580414,13,1,NA,NA
"381",68087,2360215,"t",17.3471589487169,13,1,NA,NA
"382",68087,2333411,"t",16.5256592522104,13,1,NA,NA
"383",68087,2333410,"t",13.232023799205,13,1,NA,NA
"384",68087,2333409,"t",13.2281494852108,13,1,NA,NA
"385",68087,2333408,"t",16.1462007488789,13,1,NA,NA
"386",68087,588568,"t",10.5535275796825,13,1,NA,NA
"387",68087,2350613,"f",14.4407379611648,13,1,NA,NA
"388",68087,2363140,"f",11.7537084794526,13,1,NA,NA
"389",68087,69517,"f",9.85518548054408,13,1,NA,NA
"390",71607,75331,"t",7.10889665531886,17,2,NA,NA
"391",71607,327307,"t",14.1753078138754,17,2,NA,NA
"392",71607,75252,"t",12.327884563976,17,2,NA,NA
"393",71607,75249,"t",16.7248008668555,17,2,NA,NA
"394",71607,75248,"t",16.8263998446968,17,2,NA,NA
"395",71607,75247,"t",17.0157163193208,17,2,NA,NA
"396",71607,75259,"t",16.928277919188,17,2,NA,NA
"397",71607,75246,"t",16.7303348664153,17,2,NA,NA
"398",71607,75245,"t",16.5683890851399,17,2,NA,NA
"399",71607,75244,"t",14.8727406369058,17,2,NA,NA
"400",71607,73190,"f",7.3713723168611,17,2,NA,NA
"401",71607,73191,"f",17.5274814464607,17,2,NA,NA
"402",71607,73192,"f",16.9157992970992,17,2,NA,NA
"403",71607,73186,"f",16.5013340306623,17,2,NA,NA
"404",71607,73184,"f",20.8359281098052,17,2,NA,NA
"405",71607,73185,"f",22.1183785500403,17,2,NA,NA
"406",71607,347238,"f",20.4455142426751,17,2,NA,NA
"407",71607,327196,"f",24.2305649668046,17,2,NA,NA
"408",71607,69979,"f",27.6577021727655,17,2,NA,NA
"409",71607,71367,"f",10.5839032201353,17,2,NA,NA
"410",71607,71348,"f",16.8572302342672,17,2,NA,NA
"411",71607,587694,"f",14.7322972180788,17,2,NA,NA
"412",71607,587796,"f",15.3541107765207,17,2,NA,NA
"413",71607,2344260,"f",18.0364484245454,17,2,NA,NA
"414",71607,2344258,"f",18.0704613773936,17,2,NA,NA
"415",71607,588593,"f",17.2303828202677,17,2,NA,NA
"416",71607,588594,"f",18.7411858122119,17,2,NA,NA
"417",71607,588595,"f",19.6528054347339,17,2,NA,NA
"418",71607,588636,"f",17.1815747949758,17,2,NA,NA
"419",71607,588607,"f",18.1225638630842,17,2,NA,NA
"420",71607,588606,"t",18.8971812385829,17,2,NA,NA
"421",71607,588604,"t",13.5532487784405,17,2,NA,NA
"422",71607,588301,"f",13.5518760886289,17,2,NA,NA
"423",71607,588262,"f",14.2262111534221,17,2,NA,NA
"424",71607,588317,"f",14.0531646320512,17,2,NA,NA
"425",71607,588318,"f",14.7047491849446,17,2,NA,NA
"426",71607,71346,"f",15.933064600343,17,2,NA,NA
"427",71607,71343,"f",16.8853442726809,17,2,NA,NA
"428",71607,71344,"f",16.8833566210539,17,2,NA,NA
"429",71607,327112,"f",17.9097481746837,17,2,NA,NA
"430",71607,70817,"f",16.5517766967465,17,2,NA,NA
"431",71607,70815,"f",17.8171790343529,17,2,NA,NA
"432",71607,70816,"f",16.8502121115589,17,2,NA,NA
"433",71607,70819,"f",16.8502121131776,17,2,NA,NA
"434",71770,327092,"t",17.7849439849873,17,2,NA,NA
"435",71770,327093,"f",17.9694167220013,17,2,NA,NA
"436",71770,71157,"f",13.5676525058517,17,2,NA,NA
"437",71770,71159,"f",0,17,2,NA,NA
"438",71770,71164,"t",0,17,2,NA,NA
"439",71770,2134141,"t",11.2100798918867,17,2,NA,NA
"440",71770,2134140,"t",19.0246180547031,17,2,NA,NA
"441",71770,2134139,"t",19.7600653664477,17,2,NA,NA
"442",71770,2134138,"t",17.9150000702181,17,2,NA,NA
"443",71770,2134137,"t",18.5919079078537,17,2,NA,NA
"444",71770,2134136,"t",20.3160070384851,17,2,NA,NA
"445",71770,2134135,"t",19.5226690135044,17,2,NA,NA
"446",71770,2134134,"t",15.4739927300731,17,2,NA,NA
"447",71770,2134133,"t",15.4698396257699,17,2,NA,NA
"448",71770,2134132,"t",21.0362274350878,17,2,NA,NA
"449",71770,2134131,"t",19.3588464799234,17,2,NA,NA
"450",71770,2134130,"t",20.511159416241,17,2,NA,NA
"451",71770,2134129,"t",22.2646576836389,17,2,NA,NA
"452",71770,2134128,"t",14.6147072040991,17,2,NA,NA
"453",71770,2134127,"t",20.7832612011332,17,2,NA,NA
"454",71770,2134126,"t",20.3834485402484,17,2,NA,NA
"455",71770,2134125,"t",20.3878502599036,17,2,NA,NA
"456",71770,2134124,"t",21.2626342825554,17,2,NA,NA
"457",71770,2134123,"t",21.2907332583723,17,2,NA,NA
"458",71770,69468,"t",20.2396800750512,17,2,NA,NA
"459",71770,327035,"t",19.3907987421957,17,2,NA,NA
"460",71770,347065,"t",20.1142026513037,17,2,NA,NA
"461",71770,69634,"t",20.6527662093759,17,2,NA,NA
"462",71770,69633,"t",22.3410645859371,17,2,NA,NA
"463",71770,69632,"t",19.5991324739896,17,2,NA,NA
"464",71770,69628,"t",18.7953628547382,17,2,NA,NA
"465",71770,2192773,"f",21.479677868427,17,2,NA,NA
"466",71770,2192774,"f",19.8725820467115,17,2,NA,NA
